external_id,display_name,description,address,latitude,longitude,opening_hours_text,opening_hours_json,source,source_url,is_active,created_at,updated_at
afisha-msk-assunta-madre-407130,Assunta madre,Серьезная итальянская кухня на Поварской. Серьезный итальянский ресторан на Поварской улице. В меню много рыбы (есть отдельная графа «Улов дня») и много классики.,"Поварская, 52/55, стр. 2",55.757531,37.586769,понедельник: 11:00–24:00; вторник: 11:00–24:00; среда: 11:00–24:00; четверг: 11:00–24:00; пятница: 11:00–24:00; суббота: 12:00–24:00; воскресенье: 12:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/assunta-madre-407130/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-atelier-de-tartelettes-481923,Atelier de tartelettes,"Эталонная кондитерская на Патриарших. Atelier de tartelettes — дело рук неугомонной ресторанной группы GT, которая активно продолжает экспансию Патриарших. Готовят исключительно десерты: пирожные финансье, трюфельные, пирожные безе, круассаны и, собственно, тарталетки. Последние…","Спиридоньевский пер., 10а",55.7627121,37.5957633,понедельник: 09:00–22:00; вторник: 09:00–22:00; среда: 09:00–22:00; четверг: 09:00–22:00; пятница: 09:00–23:00; суббота: 09:00–23:00; воскресенье: 09:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""09:00"",""to"":""22:00""}],""tue"":[{""from"":""09:00"",""to"":""22:00""}],""wed"":[{""from"":""09:00"",""to"":""22:00""}],""thu"":[{""from"":""09:00"",""to"":""22:00""}],""fri"":[{""from"":""09:00"",""to"":""23:00""}],""sat"":[{""from"":""09:00"",""to"":""23:00""}],""sun"":[{""from"":""09:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/atelier-de-tartelettes-481923/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-atlantica-seafood-496782,Atlantica,"Морепродукты по себестоимости на Кутузовском проспекте. Проект Сергея и Максима Дыриных с качественными морепродуктами и рыбой по доступным ценам. Краб-дог со 100 граммами мяса камчатского краба (1190 руб.), плато морепродуктов по 1 и 2 кг от 2800 руб. Каждый день недели, помимо…","Кутузовский просп., 36а",55.7387173,37.5262371,понедельник: 09:00–24:00; вторник: 09:00–24:00; среда: 09:00–24:00; четверг: 09:00–24:00; пятница: 09:00–24:00; суббота: 09:00–24:00; воскресенье: 09:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""09:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/atlantica-seafood-496782/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-ava-cafe-494267,AVA Café,"Виталий Истомин и Артем Лосев покоряют Патриаршие. Гастрономический дуэт выходцев из White Rabbit Family, отправившихся в свободное плавание по Патриаршим при поддержке ресторатора Антона Пинского. Ловко готовят в четыре руки «лучшее, любимое и только для вас»: от модных…","М.Бронная, 21/13, стр. 2",55.7627892,37.5946389,понедельник: 09:00–23:00; вторник: 09:00–23:00; среда: 09:00–23:00; четверг: 09:00–23:00; пятница: 09:00–23:00; суббота: 09:00–23:00; воскресенье: 09:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""09:00"",""to"":""23:00""}],""tue"":[{""from"":""09:00"",""to"":""23:00""}],""wed"":[{""from"":""09:00"",""to"":""23:00""}],""thu"":[{""from"":""09:00"",""to"":""23:00""}],""fri"":[{""from"":""09:00"",""to"":""23:00""}],""sat"":[{""from"":""09:00"",""to"":""23:00""}],""sun"":[{""from"":""09:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/ava-cafe-494267/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-aviv-348292,Aviv,"Кошерный ресторан в «Жуковке». Aviv находится на территории Еврейского религиозно-культурного центра «Жуковка» и располагает сразу четырьмя пространствами. Тут есть молочное кафе, мясной ресторан, банкетный зал и сезонная веранда. Здесь часто проводят всяческие религиозные…","Рублево-Успенское ш., 207, Еврейский культурный центр «Жуковка»",55.7387338,37.2362577,понедельник: 11:00–23:00; вторник: 11:00–23:00; среда: 11:00–23:00; четверг: 11:00–23:00; пятница: 11:00–17:00; воскресенье: 11:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""11:00"",""to"":""23:00""}],""tue"":[{""from"":""11:00"",""to"":""23:00""}],""wed"":[{""from"":""11:00"",""to"":""23:00""}],""thu"":[{""from"":""11:00"",""to"":""23:00""}],""fri"":[{""from"":""11:00"",""to"":""17:00""}],""sun"":[{""from"":""11:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/aviv-348292/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-avrora-518879,Avrora,"Большой двухэтажный ресторан Пинского, Истомина и Лосева на Цветном. Avrora с момента открытия стала причалом модной публики. Таких красивых нарядных мест давно не открывалось в центре города. На широкой лестнице сверкают вспышки, в закрытых кабинетах кипят банкеты. Если вы…","Цветной б-р, 2, БЦ «Легенда Цветного»",55.7679926,37.623321,понедельник: 12:00–24:00; вторник: 12:00–24:00; среда: 12:00–24:00; четверг: 12:00–24:00; пятница: 12:00–24:00; суббота: 12:00–24:00; воскресенье: 12:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/avrora-518879/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-ayu-508250,Ayu,,"Романов пер., 2, стр. 1",55.7541717,37.6086068,понедельник: 14:00–23:00; четверг: 14:00–23:00; пятница: 14:00–23:00; суббота: 14:00–23:00; воскресенье: 14:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""14:00"",""to"":""23:00""}],""thu"":[{""from"":""14:00"",""to"":""23:00""}],""fri"":[{""from"":""14:00"",""to"":""23:00""}],""sat"":[{""from"":""14:00"",""to"":""23:00""}],""sun"":[{""from"":""14:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/ayu-508250/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-bambini-bar-507755,Bambini Bar,,"пр. Березовой Рощи, 12",55.7909728,37.5197655,понедельник: 09:00–22:00; вторник: 09:00–22:00; среда: 09:00–22:00; четверг: 09:00–22:00; пятница: 09:00–22:00; суббота: 09:00–22:00; воскресенье: 09:00–22:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""09:00"",""to"":""22:00""}],""tue"":[{""from"":""09:00"",""to"":""22:00""}],""wed"":[{""from"":""09:00"",""to"":""22:00""}],""thu"":[{""from"":""09:00"",""to"":""22:00""}],""fri"":[{""from"":""09:00"",""to"":""22:00""}],""sat"":[{""from"":""09:00"",""to"":""22:00""}],""sun"":[{""from"":""09:00"",""to"":""22:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/bambini-bar-507755/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-barbaresco-1600782,Barbaresco,"Маленькая Италия на Мясницкой. Ресторан Barbaresco запустила группа Fitz Gastro, в послужном списке которой значатся другие московские рестораны и бары с итальянским духом вроде Tomi Negroni, Fiorentini и Fitz. Ресторан на Мясницкой — продолжение разговора об Италии, и на этот…","Мясницкая, 14/2, стр. 1",55.7606136,37.6320673,понедельник: 12:00–24:00; вторник: 12:00–24:00; среда: 12:00–24:00; четверг: 12:00–24:00; пятница: 12:00–24:00; суббота: 12:00–24:00; воскресенье: 12:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/barbaresco-1600782/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-bigati-bar-456534,Bigati Bar,"Винный бар на Земляном валу. Одно из самых громких винных открытий уходящего года. Совладелец «Остерии Тосканы», сомелье Алан Бигати, открыл место имени себя, что в данном случае совершенно не зазорно. Лаконичное меню, свежие и качественные продукты — все это лишь дополнение к…","Земляной Вал, 1/4, стр. 1",55.763584,37.657538,понедельник: 12:00–23:00; вторник: 12:00–23:00; среда: 12:00–23:00; четверг: 12:00–23:00; пятница: 12:00–03:00; суббота: 12:00–03:00; воскресенье: 13:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""23:00""}],""tue"":[{""from"":""12:00"",""to"":""23:00""}],""wed"":[{""from"":""12:00"",""to"":""23:00""}],""thu"":[{""from"":""12:00"",""to"":""23:00""}],""fri"":[{""from"":""12:00"",""to"":""03:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""03:00"",""next_day"":true}],""sun"":[{""from"":""13:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/bigati-bar-456534/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-bijou-495578,Bijou,Бар без пафоса на Белорусской,"2-я Брестская, 39, стр. 3",55.7740442,37.5844436,вторник: 18:00–24:00; среда: 18:00–24:00; четверг: 18:00–24:00; пятница: 18:00–03:00; суббота: 18:00–03:00; воскресенье: 18:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""tue"":[{""from"":""18:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""18:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""18:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""18:00"",""to"":""03:00"",""next_day"":true}],""sat"":[{""from"":""18:00"",""to"":""03:00"",""next_day"":true}],""sun"":[{""from"":""18:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/bijou-495578/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-billie-1600038,Billie,,"Неглинная, 29, стр. 1",55.7668032,37.6208412,понедельник: 14:00–02:00; вторник: 14:00–02:00; среда: 14:00–02:00; четверг: 14:00–02:00; пятница: 14:00–02:00; суббота: 14:00–02:00; воскресенье: 14:00–02:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""14:00"",""to"":""02:00"",""next_day"":true}],""tue"":[{""from"":""14:00"",""to"":""02:00"",""next_day"":true}],""wed"":[{""from"":""14:00"",""to"":""02:00"",""next_day"":true}],""thu"":[{""from"":""14:00"",""to"":""02:00"",""next_day"":true}],""fri"":[{""from"":""14:00"",""to"":""02:00"",""next_day"":true}],""sat"":[{""from"":""14:00"",""to"":""02:00"",""next_day"":true}],""sun"":[{""from"":""14:00"",""to"":""02:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/billie-1600038/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-biologie-494087,Biologie,"Увлекательная кухня в поселке Ильинское. Гастробистро шефа Екатерины Алехиной, где много внимания уделяется происхождению, биографии и эволюции продукта. Эксперименты с ферментацией, увлечение огнем и печью и классические французские техники в основе всего — Алехина, опираясь на…","Красногорский р-н, с. Ильинское, Ленина, 30, стр. 2",55.7607351,37.243357,среда: 10:00–23:00; четверг: 10:00–23:00; пятница: 10:00–23:00; суббота: 10:00–23:00; воскресенье: 10:00–23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""wed"":[{""from"":""10:00"",""to"":""23:00""}],""thu"":[{""from"":""10:00"",""to"":""23:00""}],""fri"":[{""from"":""10:00"",""to"":""23:00""}],""sat"":[{""from"":""10:00"",""to"":""23:00""}],""sun"":[{""from"":""10:00"",""to"":""23:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/biologie-494087/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-black-hat-442357,Black Hat,"Самый большой выбор рома в городе. Black Hat — гремучая смесь, симбиоз тики-культуры и ирландских алкотрадиций. Тики — одна из важных традиций в истории коктейлей, родом из Калифорнии 30-х, соединила в себе лучшее от обоих американских побережий: пляжные коктейли на основе рома…","Садовая-Каретная, 20, стр. 1",55.7729744,37.6102805,понедельник: 15:00–24:00; вторник: 15:00–24:00; среда: 15:00–24:00; четверг: 15:00–24:00; пятница: 15:00–02:00; суббота: 15:00–02:00; воскресенье: 15:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""15:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""15:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""15:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""15:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""15:00"",""to"":""02:00"",""next_day"":true}],""sat"":[{""from"":""15:00"",""to"":""02:00"",""next_day"":true}],""sun"":[{""from"":""15:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/black-hat-442357/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-bluefin-495243,Bluefin Sushi Oysters Restaurant,"Кухня в стиле никкей в Москва-Сити. Основную часть меню составляют блюда в стиле никкей — микс перуанской и японской кухни с большим количеством авторских блюд от бренд-шефа Николая Кима. Закуски из рыбы, плато из свежих морепродуктов, более 15 рецептов фирменных роллов, суши и…","1-й Красногвардейский пр., 22, стр. 2, ММДЦ «Москва-Сити», башня «Нева»",55.751862,37.5341169,понедельник: 11:00–24:00; вторник: 11:00–24:00; среда: 11:00–24:00; четверг: 11:00–24:00; пятница: 11:00–02:00; суббота: 11:00–02:00; воскресенье: 11:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""11:00"",""to"":""02:00"",""next_day"":true}],""sat"":[{""from"":""11:00"",""to"":""02:00"",""next_day"":true}],""sun"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/bluefin-495243/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-bolognetta-375054,Bolognetta,"Итальянская кухня в ТРЦ «Европейский». Брускетты, карпаччо, ризотто, домашняя паста, а еще гриль и плодовитая пицца-печь — итальянская кухня выручает даже в ТЦ.","пл. Киевского Вокзала, 2, ТРЦ «Европейский», 3 этаж",55.7446,37.566102,понедельник: 10:00–22:00; вторник: 10:00–22:00; среда: 10:00–22:00; четверг: 10:00–22:00; пятница: 10:00–23:00; суббота: 10:00–23:00; воскресенье: 10:00–22:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""10:00"",""to"":""22:00""}],""tue"":[{""from"":""10:00"",""to"":""22:00""}],""wed"":[{""from"":""10:00"",""to"":""22:00""}],""thu"":[{""from"":""10:00"",""to"":""22:00""}],""fri"":[{""from"":""10:00"",""to"":""23:00""}],""sat"":[{""from"":""10:00"",""to"":""23:00""}],""sun"":[{""from"":""10:00"",""to"":""22:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/bolognetta-375054/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-brasserie-20-select-1600563,Brasserie 2.0,"Городская брассери на каждый день. Brasserie 2.0 — проект от создателей мини-сети Lambic с большим выбором бельгийского пива. Брассерия на Красной Пресне немного отличается по формату от своих старших братьев: акцент здесь не на пиве и закускам к нему, а на меню. Много закусок,…","Красная Пресня, 22",55.7621341,37.5705852,понедельник: 12:00–24:00; вторник: 12:00–24:00; среда: 12:00–24:00; четверг: 12:00–24:00; пятница: 12:00–24:00; суббота: 12:00–24:00; воскресенье: 12:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/brasserie-20-select-1600563/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-brodo-493466,Brodo,"Открытая кухня, вино и коктейли на Петровке. Гастрономический винный бар на Петровке. Тщательно собранная винная карта. Бренд-шеф Олег Кусов известен по своей работе в Delicatessen. Обстановка напоминает будуар из арт-хаусного кино. В меру экспериментальная еда, о которой стоит…","Петровский б-р, 2",55.767828,37.614419,понедельник: 12:00–24:00; вторник: 12:00–24:00; среда: 12:00–24:00; четверг: 12:00–24:00; пятница: 12:00–02:00; суббота: 13:00–02:00; воскресенье: 13:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""sat"":[{""from"":""13:00"",""to"":""02:00"",""next_day"":true}],""sun"":[{""from"":""13:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/brodo-493466/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-bruxelles-495646,Bruxelles,,"Смоленская, 8, гостиница Azimut Moscow Smolenskaya",55.7462928,37.580292,понедельник: 12:00–02:00; вторник: 12:00–02:00; среда: 12:00–02:00; четверг: 12:00–02:00; пятница: 12:00–02:00; суббота: 10:00–02:00; воскресенье: 10:00–02:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""02:00"",""next_day"":true}],""sat"":[{""from"":""10:00"",""to"":""02:00"",""next_day"":true}],""sun"":[{""from"":""10:00"",""to"":""02:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/bruxelles-495646/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-bshushu-496998,Bshushu Restaurant,"Тяга к морю в Bshushu Restaurant. Некогда тель-авивское бистро Bshushu переоткрылось с выноской Restaurant в названии. За апсайклинг заведения отвечала прежняя команда во главе с идеологом Катей Бабкиной (Capito). В Bshushu обновили интерьер, посадку сделали более комфортной, а…","3-я ул. Ямского Поля, 2, корп. 3",55.7817737,37.5819243,понедельник: 10:00–24:00; вторник: 10:00–24:00; среда: 10:00–24:00; четверг: 10:00–24:00; пятница: 10:00–24:00; суббота: 10:00–24:00; воскресенье: 10:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/bshushu-496998/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-buffet-490885,Buffet,,"Александра Солженицына, 3",55.7422704,37.6556983,понедельник: 00:00–00:00; вторник: 00:00–00:00; среда: 00:00–00:00; четверг: 00:00–00:00; пятница: 00:00–00:00; суббота: 00:00–00:00; воскресенье: 00:00–00:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""00:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/buffet-490885/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-cafeteria-de-madre-1600740,Cafeteria de madre,,"просп. Мира, 119, стр. 40, ВДНХ",55.8381298,37.6208174,понедельник: 12:00–22:00; вторник: 12:00–22:00; среда: 12:00–22:00; четверг: 12:00–22:00; пятница: 12:00–22:00; суббота: 12:00–22:00; воскресенье: 12:00–22:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""22:00""}],""tue"":[{""from"":""12:00"",""to"":""22:00""}],""wed"":[{""from"":""12:00"",""to"":""22:00""}],""thu"":[{""from"":""12:00"",""to"":""22:00""}],""fri"":[{""from"":""12:00"",""to"":""22:00""}],""sat"":[{""from"":""12:00"",""to"":""22:00""}],""sun"":[{""from"":""12:00"",""to"":""22:00""}]}}",afisha,https://www.afisha.ru/msk/restaurant/cafeteria-de-madre-1600740/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-capito-cafe-481902,Capito,"Неожиданный гастрономический оазис на Ямском Поле. В большом ресторане на Белорусской два зала: первый — более светлый с открытой кухней, окнами в пол и вообще открытый всему миру. А дальше настоящий ресторан с баром; красиво и энергично — бетон, стекло, много умело выстроенного…","3-я ул. Ямского Поля, 2, корп. 12",55.781398,37.583499,понедельник: 12:00–24:00; вторник: 12:00–24:00; среда: 12:00–24:00; четверг: 12:00–24:00; пятница: 12:00–24:00; суббота: 12:00–24:00; воскресенье: 12:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/capito-cafe-481902/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-carniceria-vino-519032,Carniceria vino,Аргентинский мясной ресторан Дениса Бобкова,"Солянка, 1/2, стр. 1, в подвале пекарни Masa madre",55.7540355,37.6375854,понедельник: 17:00–24:00; вторник: 17:00–24:00; среда: 17:00–24:00; четверг: 17:00–24:00; пятница: 17:00–24:00; суббота: 17:00–24:00; воскресенье: 17:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""17:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""17:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""17:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""17:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""17:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""17:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""17:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/carniceria-vino-519032/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
afisha-msk-caspian-494239,Caspian,"Азербайджанская кухня в особняке на Старом Арбате. В историческом двухэтажном особняке на Старом Арбате Ginza Project создала многофункциональное пространство, объединяющее ресторан авторской азербайджанской кухни, маркет-бутик с аутентичными продуктами и предметами интерьера со…","Арбат, 42, стр.1",55.7483435,37.5869944,понедельник: 11:00–24:00; вторник: 11:00–24:00; среда: 11:00–24:00; четверг: 11:00–24:00; пятница: 11:00–24:00; суббота: 11:00–24:00; воскресенье: 11:00–24:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""11:00"",""to"":""00:00"",""next_day"":true}]}}",afisha,https://www.afisha.ru/msk/restaurant/caspian-494239/,True,2026-05-24T07:50:40+00:00,2026-05-24T07:50:40+00:00
